"count","bin","cortex","gene","mouse","cell_num","hemisphere","age"
0,20,"cortex","Bcl11b","2","215955","left","18"
0,20,"cortex","Bcl11b","2","215956","left","18"
0,18,"cortex","Bcl11b","2","215957","left","18"
2,21,"cortex","Bcl11b","2","215958","left","18"
0,21,"cortex","Bcl11b","2","215959","left","18"
0,19,"cortex","Bcl11b","2","215960","left","18"
0,21,"cortex","Bcl11b","2","215961","left","18"
1,21,"cortex","Bcl11b","2","215962","left","18"
1,20,"cortex","Bcl11b","2","215963","left","18"
0,22,"cortex","Bcl11b","2","215964","left","18"
0,22,"cortex","Bcl11b","2","215965","left","18"
0,22,"cortex","Bcl11b","2","215966","left","18"
0,22,"cortex","Bcl11b","2","215967","left","18"
0,21,"cortex","Bcl11b","2","215968","left","18"
1,20,"cortex","Bcl11b","2","215969","left","18"
0,22,"cortex","Bcl11b","2","215970","left","18"
2,23,"cortex","Bcl11b","2","215971","left","18"
1,23,"cortex","Bcl11b","2","215972","left","18"
1,23,"cortex","Bcl11b","2","215973","left","18"
0,22,"cortex","Bcl11b","2","215974","left","18"
1,22,"cortex","Bcl11b","2","215975","left","18"
1,22,"cortex","Bcl11b","2","215976","left","18"
0,23,"cortex","Bcl11b","2","215977","left","18"
0,24,"cortex","Bcl11b","2","215978","left","18"
1,22,"cortex","Bcl11b","2","215979","left","18"
0,23,"cortex","Bcl11b","2","215980","left","18"
0,24,"cortex","Bcl11b","2","215981","left","18"
0,24,"cortex","Bcl11b","2","215982","left","18"
3,24,"cortex","Bcl11b","2","215983","left","18"
0,24,"cortex","Bcl11b","2","215984","left","18"
1,24,"cortex","Bcl11b","2","215985","left","18"
0,25,"cortex","Bcl11b","2","215986","left","18"
1,24,"cortex","Bcl11b","2","215987","left","18"
0,24,"cortex","Bcl11b","2","215988","left","18"
0,24,"cortex","Bcl11b","2","215989","left","18"
0,26,"cortex","Bcl11b","2","215990","left","18"
0,27,"cortex","Bcl11b","2","215991","left","18"
0,27,"cortex","Bcl11b","2","215992","left","18"
0,25,"cortex","Bcl11b","2","215993","left","18"
0,25,"cortex","Bcl11b","2","215994","left","18"
1,27,"cortex","Bcl11b","2","215995","left","18"
0,27,"cortex","Bcl11b","2","215996","left","18"
0,26,"cortex","Bcl11b","2","215997","left","18"
0,27,"cortex","Bcl11b","2","215998","left","18"
0,27,"cortex","Bcl11b","2","215999","left","18"
0,25,"cortex","Bcl11b","2","216000","left","18"
0,27,"cortex","Bcl11b","2","216001","left","18"
0,26,"cortex","Bcl11b","2","216002","left","18"
2,27,"cortex","Bcl11b","2","216003","left","18"
0,27,"cortex","Bcl11b","2","216004","left","18"
0,26,"cortex","Bcl11b","2","216005","left","18"
1,29,"cortex","Bcl11b","2","216006","left","18"
1,29,"cortex","Bcl11b","2","216007","left","18"
2,28,"cortex","Bcl11b","2","216008","left","18"
4,30,"cortex","Bcl11b","2","216009","left","18"
1,28,"cortex","Bcl11b","2","216010","left","18"
0,30,"cortex","Bcl11b","2","216011","left","18"
1,29,"cortex","Bcl11b","2","216012","left","18"
0,29,"cortex","Bcl11b","2","216013","left","18"
1,31,"cortex","Bcl11b","2","216014","left","18"
3,31,"cortex","Bcl11b","2","216015","left","18"
0,29,"cortex","Bcl11b","2","216016","left","18"
1,30,"cortex","Bcl11b","2","216017","left","18"
0,30,"cortex","Bcl11b","2","216018","left","18"
0,31,"cortex","Bcl11b","2","216019","left","18"
0,29,"cortex","Bcl11b","2","216020","left","18"
1,31,"cortex","Bcl11b","2","216021","left","18"
0,31,"cortex","Bcl11b","2","216022","left","18"
0,30,"cortex","Bcl11b","2","216023","left","18"
0,32,"cortex","Bcl11b","2","216024","left","18"
1,31,"cortex","Bcl11b","2","216025","left","18"
1,32,"cortex","Bcl11b","2","216026","left","18"
0,32,"cortex","Bcl11b","2","216027","left","18"
3,32,"cortex","Bcl11b","2","216028","left","18"
0,32,"cortex","Bcl11b","2","216029","left","18"
0,31,"cortex","Bcl11b","2","216030","left","18"
0,31,"cortex","Bcl11b","2","216031","left","18"
1,33,"cortex","Bcl11b","2","216032","left","18"
0,32,"cortex","Bcl11b","2","216033","left","18"
0,32,"cortex","Bcl11b","2","216034","left","18"
0,32,"cortex","Bcl11b","2","216035","left","18"
0,33,"cortex","Bcl11b","2","216036","left","18"
1,32,"cortex","Bcl11b","2","216037","left","18"
0,33,"cortex","Bcl11b","2","216038","left","18"
0,33,"cortex","Bcl11b","2","216039","left","18"
1,34,"cortex","Bcl11b","2","216040","left","18"
0,33,"cortex","Bcl11b","2","216041","left","18"
0,34,"cortex","Bcl11b","2","216042","left","18"
0,3,"cortex","Bcl11b","2","216043","left","18"
0,6,"cortex","Bcl11b","2","216044","left","18"
1,16,"cortex","Bcl11b","2","216045","left","18"
1,14,"cortex","Bcl11b","2","216046","left","18"
0,25,"cortex","Bcl11b","2","216047","left","18"
0,4,"cortex","Bcl11b","2","216049","left","18"
1,5,"cortex","Bcl11b","2","216057","left","18"
0,5,"cortex","Bcl11b","2","216062","left","18"
2,5,"cortex","Bcl11b","2","216064","left","18"
0,7,"cortex","Bcl11b","2","216080","left","18"
2,7,"cortex","Bcl11b","2","216083","left","18"
0,8,"cortex","Bcl11b","2","216085","left","18"
1,8,"cortex","Bcl11b","2","216091","left","18"
0,10,"cortex","Bcl11b","2","216093","left","18"
0,10,"cortex","Bcl11b","2","216094","left","18"
0,10,"cortex","Bcl11b","2","216095","left","18"
0,10,"cortex","Bcl11b","2","216097","left","18"
0,12,"cortex","Bcl11b","2","216102","left","18"
1,12,"cortex","Bcl11b","2","216104","left","18"
1,12,"cortex","Bcl11b","2","216105","left","18"
2,12,"cortex","Bcl11b","2","216106","left","18"
2,13,"cortex","Bcl11b","2","216111","left","18"
0,13,"cortex","Bcl11b","2","216112","left","18"
0,13,"cortex","Bcl11b","2","216114","left","18"
0,15,"cortex","Bcl11b","2","216123","left","18"
1,14,"cortex","Bcl11b","2","216124","left","18"
0,15,"cortex","Bcl11b","2","216128","left","18"
0,16,"cortex","Bcl11b","2","216134","left","18"
0,18,"cortex","Bcl11b","2","216135","left","18"
0,16,"cortex","Bcl11b","2","216137","left","18"
0,18,"cortex","Bcl11b","2","216138","left","18"
0,18,"cortex","Bcl11b","2","216143","left","18"
0,18,"cortex","Bcl11b","2","216145","left","18"
0,19,"cortex","Bcl11b","2","216149","left","18"
0,19,"cortex","Bcl11b","2","216150","left","18"
1,19,"cortex","Bcl11b","2","216153","left","18"
1,20,"cortex","Bcl11b","2","216156","left","18"
0,20,"cortex","Bcl11b","2","216157","left","18"
1,20,"cortex","Bcl11b","2","216158","left","18"
1,20,"cortex","Bcl11b","2","216159","left","18"
1,21,"cortex","Bcl11b","2","216160","left","18"
1,21,"cortex","Bcl11b","2","216161","left","18"
0,21,"cortex","Bcl11b","2","216163","left","18"
0,22,"cortex","Bcl11b","2","216168","left","18"
0,22,"cortex","Bcl11b","2","216172","left","18"
1,23,"cortex","Bcl11b","2","216173","left","18"
2,22,"cortex","Bcl11b","2","216174","left","18"
0,23,"cortex","Bcl11b","2","216177","left","18"
0,23,"cortex","Bcl11b","2","216179","left","18"
3,23,"cortex","Bcl11b","2","216180","left","18"
0,24,"cortex","Bcl11b","2","216181","left","18"
0,24,"cortex","Bcl11b","2","216182","left","18"
2,26,"cortex","Bcl11b","2","216185","left","18"
0,26,"cortex","Bcl11b","2","216189","left","18"
0,27,"cortex","Bcl11b","2","216192","left","18"
1,28,"cortex","Bcl11b","2","216193","left","18"
0,27,"cortex","Bcl11b","2","216196","left","18"
2,28,"cortex","Bcl11b","2","216197","left","18"
0,28,"cortex","Bcl11b","2","216199","left","18"
1,28,"cortex","Bcl11b","2","216200","left","18"
0,28,"cortex","Bcl11b","2","216201","left","18"
0,29,"cortex","Bcl11b","2","216203","left","18"
1,29,"cortex","Bcl11b","2","216205","left","18"
1,29,"cortex","Bcl11b","2","216207","left","18"
1,29,"cortex","Bcl11b","2","216208","left","18"
1,30,"cortex","Bcl11b","2","216211","left","18"
0,30,"cortex","Bcl11b","2","216212","left","18"
1,29,"cortex","Bcl11b","2","216213","left","18"
2,30,"cortex","Bcl11b","2","216217","left","18"
2,31,"cortex","Bcl11b","2","216218","left","18"
1,30,"cortex","Bcl11b","2","216219","left","18"
4,31,"cortex","Bcl11b","2","216220","left","18"
0,31,"cortex","Bcl11b","2","216222","left","18"
0,31,"cortex","Bcl11b","2","216223","left","18"
3,32,"cortex","Bcl11b","2","216226","left","18"
2,32,"cortex","Bcl11b","2","216227","left","18"
0,32,"cortex","Bcl11b","2","216228","left","18"
1,33,"cortex","Bcl11b","2","216229","left","18"
1,33,"cortex","Bcl11b","2","216230","left","18"
1,33,"cortex","Bcl11b","2","216231","left","18"
0,35,"cortex","Bcl11b","2","216233","left","18"
0,35,"cortex","Bcl11b","2","216234","left","18"
0,35,"cortex","Bcl11b","2","216235","left","18"
1,22,"cortex","Bcl11b","2","216242","left","18"
2,27,"cortex","Bcl11b","2","216243","left","18"
0,31,"cortex","Bcl11b","2","220483","left","18"
0,33,"cortex","Bcl11b","2","220484","left","18"
0,31,"cortex","Bcl11b","2","220485","left","18"
0,31,"cortex","Bcl11b","2","220487","left","18"
0,33,"cortex","Bcl11b","2","220489","left","18"
3,32,"cortex","Bcl11b","2","220491","left","18"
0,33,"cortex","Bcl11b","2","220493","left","18"
2,34,"cortex","Bcl11b","2","220494","left","18"
3,32,"cortex","Bcl11b","2","220496","left","18"
0,32,"cortex","Bcl11b","2","220497","left","18"
0,36,"cortex","Bcl11b","2","220499","left","18"
1,33,"cortex","Bcl11b","2","220500","left","18"
1,33,"cortex","Bcl11b","2","220501","left","18"
1,34,"cortex","Bcl11b","2","220502","left","18"
1,33,"cortex","Bcl11b","2","220504","left","18"
3,35,"cortex","Bcl11b","2","220505","left","18"
0,35,"cortex","Bcl11b","2","220506","left","18"
1,34,"cortex","Bcl11b","2","220507","left","18"
1,36,"cortex","Bcl11b","2","220508","left","18"
0,35,"cortex","Bcl11b","2","220509","left","18"
0,37,"cortex","Bcl11b","2","220510","left","18"
2,36,"cortex","Bcl11b","2","220512","left","18"
0,37,"cortex","Bcl11b","2","220513","left","18"
1,36,"cortex","Bcl11b","2","220514","left","18"
0,36,"cortex","Bcl11b","2","220515","left","18"
0,37,"cortex","Bcl11b","2","220516","left","18"
0,36,"cortex","Bcl11b","2","220518","left","18"
0,37,"cortex","Bcl11b","2","220519","left","18"
0,37,"cortex","Bcl11b","2","220520","left","18"
0,38,"cortex","Bcl11b","2","220521","left","18"
2,39,"cortex","Bcl11b","2","220524","left","18"
3,39,"cortex","Bcl11b","2","220525","left","18"
2,38,"cortex","Bcl11b","2","220526","left","18"
2,39,"cortex","Bcl11b","2","220527","left","18"
0,37,"cortex","Bcl11b","2","220528","left","18"
0,38,"cortex","Bcl11b","2","220529","left","18"
1,39,"cortex","Bcl11b","2","220531","left","18"
0,38,"cortex","Bcl11b","2","220532","left","18"
0,40,"cortex","Bcl11b","2","220534","left","18"
0,41,"cortex","Bcl11b","2","220535","left","18"
1,40,"cortex","Bcl11b","2","220536","left","18"
2,39,"cortex","Bcl11b","2","220538","left","18"
1,40,"cortex","Bcl11b","2","220539","left","18"
1,39,"cortex","Bcl11b","2","220540","left","18"
0,41,"cortex","Bcl11b","2","220541","left","18"
1,39,"cortex","Bcl11b","2","220543","left","18"
1,40,"cortex","Bcl11b","2","220544","left","18"
0,41,"cortex","Bcl11b","2","220545","left","18"
0,40,"cortex","Bcl11b","2","220546","left","18"
0,42,"cortex","Bcl11b","2","220547","left","18"
1,42,"cortex","Bcl11b","2","220548","left","18"
0,40,"cortex","Bcl11b","2","220549","left","18"
1,42,"cortex","Bcl11b","2","220551","left","18"
0,41,"cortex","Bcl11b","2","220552","left","18"
0,41,"cortex","Bcl11b","2","220553","left","18"
1,42,"cortex","Bcl11b","2","220554","left","18"
0,41,"cortex","Bcl11b","2","220555","left","18"
0,43,"cortex","Bcl11b","2","220556","left","18"
0,41,"cortex","Bcl11b","2","220557","left","18"
2,44,"cortex","Bcl11b","2","220559","left","18"
1,43,"cortex","Bcl11b","2","220561","left","18"
0,44,"cortex","Bcl11b","2","220562","left","18"
1,44,"cortex","Bcl11b","2","220563","left","18"
2,43,"cortex","Bcl11b","2","220565","left","18"
1,43,"cortex","Bcl11b","2","220566","left","18"
2,43,"cortex","Bcl11b","2","220567","left","18"
0,44,"cortex","Bcl11b","2","220569","left","18"
3,45,"cortex","Bcl11b","2","220570","left","18"
1,44,"cortex","Bcl11b","2","220572","left","18"
0,45,"cortex","Bcl11b","2","220574","left","18"
0,44,"cortex","Bcl11b","2","220575","left","18"
1,45,"cortex","Bcl11b","2","220576","left","18"
1,45,"cortex","Bcl11b","2","220577","left","18"
3,46,"cortex","Bcl11b","2","220579","left","18"
0,45,"cortex","Bcl11b","2","220580","left","18"
0,45,"cortex","Bcl11b","2","220581","left","18"
0,47,"cortex","Bcl11b","2","220582","left","18"
1,47,"cortex","Bcl11b","2","220583","left","18"
1,47,"cortex","Bcl11b","2","220584","left","18"
0,49,"cortex","Bcl11b","2","220587","left","18"
2,48,"cortex","Bcl11b","2","220588","left","18"
0,50,"cortex","Bcl11b","2","220589","left","18"
2,49,"cortex","Bcl11b","2","220590","left","18"
1,49,"cortex","Bcl11b","2","220592","left","18"
0,49,"cortex","Bcl11b","2","220593","left","18"
1,50,"cortex","Bcl11b","2","220594","left","18"
1,50,"cortex","Bcl11b","2","220596","left","18"
0,50,"cortex","Bcl11b","2","220597","left","18"
1,50,"cortex","Bcl11b","2","220598","left","18"
1,50,"cortex","Bcl11b","2","220599","left","18"
0,50,"cortex","Bcl11b","2","220600","left","18"
0,50,"cortex","Bcl11b","2","220601","left","18"
0,51,"cortex","Bcl11b","2","220602","left","18"
0,51,"cortex","Bcl11b","2","220603","left","18"
0,51,"cortex","Bcl11b","2","220604","left","18"
0,50,"cortex","Bcl11b","2","220605","left","18"
0,51,"cortex","Bcl11b","2","220606","left","18"
0,53,"cortex","Bcl11b","2","220607","left","18"
0,53,"cortex","Bcl11b","2","220608","left","18"
0,52,"cortex","Bcl11b","2","220610","left","18"
0,53,"cortex","Bcl11b","2","220611","left","18"
0,53,"cortex","Bcl11b","2","220612","left","18"
0,53,"cortex","Bcl11b","2","220613","left","18"
1,54,"cortex","Bcl11b","2","220614","left","18"
0,53,"cortex","Bcl11b","2","220615","left","18"
0,54,"cortex","Bcl11b","2","220616","left","18"
1,52,"cortex","Bcl11b","2","220617","left","18"
1,54,"cortex","Bcl11b","2","220618","left","18"
0,55,"cortex","Bcl11b","2","220619","left","18"
0,55,"cortex","Bcl11b","2","220620","left","18"
0,54,"cortex","Bcl11b","2","220621","left","18"
0,55,"cortex","Bcl11b","2","220622","left","18"
0,55,"cortex","Bcl11b","2","220623","left","18"
1,55,"cortex","Bcl11b","2","220624","left","18"
0,55,"cortex","Bcl11b","2","220625","left","18"
0,53,"cortex","Bcl11b","2","220626","left","18"
0,55,"cortex","Bcl11b","2","220627","left","18"
0,55,"cortex","Bcl11b","2","220628","left","18"
0,56,"cortex","Bcl11b","2","220629","left","18"
1,55,"cortex","Bcl11b","2","220630","left","18"
0,54,"cortex","Bcl11b","2","220632","left","18"
0,57,"cortex","Bcl11b","2","220633","left","18"
0,56,"cortex","Bcl11b","2","220634","left","18"
0,57,"cortex","Bcl11b","2","220635","left","18"
0,56,"cortex","Bcl11b","2","220636","left","18"
0,55,"cortex","Bcl11b","2","220637","left","18"
0,57,"cortex","Bcl11b","2","220638","left","18"
0,57,"cortex","Bcl11b","2","220639","left","18"
0,57,"cortex","Bcl11b","2","220640","left","18"
2,57,"cortex","Bcl11b","2","220642","left","18"
0,57,"cortex","Bcl11b","2","220643","left","18"
1,57,"cortex","Bcl11b","2","220644","left","18"
0,57,"cortex","Bcl11b","2","220645","left","18"
0,57,"cortex","Bcl11b","2","220646","left","18"
0,56,"cortex","Bcl11b","2","220647","left","18"
0,58,"cortex","Bcl11b","2","220648","left","18"
1,57,"cortex","Bcl11b","2","220649","left","18"
0,57,"cortex","Bcl11b","2","220650","left","18"
3,57,"cortex","Bcl11b","2","220652","left","18"
0,58,"cortex","Bcl11b","2","220653","left","18"
0,57,"cortex","Bcl11b","2","220654","left","18"
0,59,"cortex","Bcl11b","2","220655","left","18"
0,58,"cortex","Bcl11b","2","220656","left","18"
0,58,"cortex","Bcl11b","2","220657","left","18"
0,60,"cortex","Bcl11b","2","220659","left","18"
0,59,"cortex","Bcl11b","2","220660","left","18"
0,59,"cortex","Bcl11b","2","220661","left","18"
1,59,"cortex","Bcl11b","2","220662","left","18"
0,59,"cortex","Bcl11b","2","220663","left","18"
0,59,"cortex","Bcl11b","2","220664","left","18"
0,60,"cortex","Bcl11b","2","220665","left","18"
0,60,"cortex","Bcl11b","2","220666","left","18"
0,60,"cortex","Bcl11b","2","220667","left","18"
2,41,"cortex","Bcl11b","2","220668","left","18"
0,59,"cortex","Bcl11b","2","220669","left","18"
1,32,"cortex","Bcl11b","2","220670","left","18"
1,32,"cortex","Bcl11b","2","220671","left","18"
2,31,"cortex","Bcl11b","2","220672","left","18"
1,32,"cortex","Bcl11b","2","220673","left","18"
0,31,"cortex","Bcl11b","2","220674","left","18"
0,33,"cortex","Bcl11b","2","220675","left","18"
2,33,"cortex","Bcl11b","2","220676","left","18"
0,33,"cortex","Bcl11b","2","220677","left","18"
0,33,"cortex","Bcl11b","2","220678","left","18"
1,34,"cortex","Bcl11b","2","220679","left","18"
1,34,"cortex","Bcl11b","2","220680","left","18"
0,33,"cortex","Bcl11b","2","220681","left","18"
1,35,"cortex","Bcl11b","2","220682","left","18"
2,34,"cortex","Bcl11b","2","220683","left","18"
0,36,"cortex","Bcl11b","2","220684","left","18"
0,34,"cortex","Bcl11b","2","220685","left","18"
2,35,"cortex","Bcl11b","2","220686","left","18"
0,34,"cortex","Bcl11b","2","220687","left","18"
1,34,"cortex","Bcl11b","2","220688","left","18"
2,35,"cortex","Bcl11b","2","220689","left","18"
1,35,"cortex","Bcl11b","2","220690","left","18"
1,36,"cortex","Bcl11b","2","220691","left","18"
0,34,"cortex","Bcl11b","2","220692","left","18"
0,37,"cortex","Bcl11b","2","220693","left","18"
0,36,"cortex","Bcl11b","2","220694","left","18"
0,35,"cortex","Bcl11b","2","220695","left","18"
1,35,"cortex","Bcl11b","2","220696","left","18"
0,37,"cortex","Bcl11b","2","220697","left","18"
2,36,"cortex","Bcl11b","2","220698","left","18"
1,37,"cortex","Bcl11b","2","220699","left","18"
0,37,"cortex","Bcl11b","2","220700","left","18"
0,38,"cortex","Bcl11b","2","220701","left","18"
1,37,"cortex","Bcl11b","2","220702","left","18"
0,36,"cortex","Bcl11b","2","220703","left","18"
1,36,"cortex","Bcl11b","2","220704","left","18"
1,38,"cortex","Bcl11b","2","220705","left","18"
0,36,"cortex","Bcl11b","2","220706","left","18"
3,39,"cortex","Bcl11b","2","220707","left","18"
0,38,"cortex","Bcl11b","2","220708","left","18"
1,39,"cortex","Bcl11b","2","220709","left","18"
1,39,"cortex","Bcl11b","2","220710","left","18"
1,39,"cortex","Bcl11b","2","220711","left","18"
2,39,"cortex","Bcl11b","2","220712","left","18"
1,39,"cortex","Bcl11b","2","220713","left","18"
1,39,"cortex","Bcl11b","2","220714","left","18"
3,40,"cortex","Bcl11b","2","220715","left","18"
1,38,"cortex","Bcl11b","2","220716","left","18"
2,39,"cortex","Bcl11b","2","220717","left","18"
0,39,"cortex","Bcl11b","2","220718","left","18"
0,39,"cortex","Bcl11b","2","220719","left","18"
0,40,"cortex","Bcl11b","2","220720","left","18"
0,39,"cortex","Bcl11b","2","220721","left","18"
1,41,"cortex","Bcl11b","2","220722","left","18"
1,39,"cortex","Bcl11b","2","220723","left","18"
0,39,"cortex","Bcl11b","2","220724","left","18"
0,40,"cortex","Bcl11b","2","220725","left","18"
0,40,"cortex","Bcl11b","2","220726","left","18"
0,40,"cortex","Bcl11b","2","220727","left","18"
0,40,"cortex","Bcl11b","2","220728","left","18"
3,40,"cortex","Bcl11b","2","220729","left","18"
3,42,"cortex","Bcl11b","2","220730","left","18"
1,41,"cortex","Bcl11b","2","220731","left","18"
1,41,"cortex","Bcl11b","2","220732","left","18"
0,41,"cortex","Bcl11b","2","220733","left","18"
0,41,"cortex","Bcl11b","2","220734","left","18"
0,40,"cortex","Bcl11b","2","220735","left","18"
1,41,"cortex","Bcl11b","2","220736","left","18"
1,42,"cortex","Bcl11b","2","220737","left","18"
0,42,"cortex","Bcl11b","2","220738","left","18"
1,41,"cortex","Bcl11b","2","220739","left","18"
1,42,"cortex","Bcl11b","2","220740","left","18"
1,42,"cortex","Bcl11b","2","220741","left","18"
0,42,"cortex","Bcl11b","2","220742","left","18"
0,44,"cortex","Bcl11b","2","220743","left","18"
0,41,"cortex","Bcl11b","2","220744","left","18"
0,41,"cortex","Bcl11b","2","220745","left","18"
1,44,"cortex","Bcl11b","2","220746","left","18"
0,42,"cortex","Bcl11b","2","220747","left","18"
