"count","bin","celltype_MMC","gene","mouse","hemisphere","age"
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
1,77,"IT-ET Glut","Bcl11b",1,"left",12
0,78,"IT-ET Glut","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"Vascular","Bcl11b",1,"left",12
0,80,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"Vascular","Bcl11b",1,"left",12
2,82,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,75,"IT-ET Glut","Bcl11b",1,"left",12
0,73,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,74,"IT-ET Glut","Bcl11b",1,"left",12
1,74,"IT-ET Glut","Bcl11b",1,"left",12
1,73,"IT-ET Glut","Bcl11b",1,"left",12
0,73,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,73,"IT-ET Glut","Bcl11b",1,"left",12
0,74,"Immune","Bcl11b",1,"left",12
0,73,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,71,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"IT-ET Glut","Bcl11b",1,"left",12
0,72,"MY GABA","Bcl11b",1,"left",12
0,70,"Vascular","Bcl11b",1,"left",12
0,74,"IT-ET Glut","Bcl11b",1,"left",12
0,73,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"Vascular","Bcl11b",1,"left",12
0,72,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"IT-ET Glut","Bcl11b",1,"left",12
1,71,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"Vascular","Bcl11b",1,"left",12
0,71,"IT-ET Glut","Bcl11b",1,"left",12
0,68,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"Vascular","Bcl11b",1,"left",12
1,91,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
1,86,"IT-ET Glut","Bcl11b",1,"left",12
0,85,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,72,"IT-ET Glut","Bcl11b",1,"left",12
1,98,"MB GABA","Bcl11b",1,"left",12
0,97,"Vascular","Bcl11b",1,"left",12
0,99,"Vascular","Bcl11b",1,"left",12
0,99,"IT-ET Glut","Bcl11b",1,"left",12
0,95,"IT-ET Glut","Bcl11b",1,"left",12
0,100,"IT-ET Glut","Bcl11b",1,"left",12
0,100,"IT-ET Glut","Bcl11b",1,"left",12
0,98,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,98,"CTX-MGE GABA","Bcl11b",1,"left",12
1,97,"Immune","Bcl11b",1,"left",12
0,96,"IT-ET Glut","Bcl11b",1,"left",12
0,98,"IT-ET Glut","Bcl11b",1,"left",12
0,94,"MB GABA","Bcl11b",1,"left",12
0,99,"IT-ET Glut","Bcl11b",1,"left",12
0,100,"IT-ET Glut","Bcl11b",1,"left",12
0,96,"IT-ET Glut","Bcl11b",1,"left",12
1,98,"IT-ET Glut","Bcl11b",1,"left",12
0,96,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"IT-ET Glut","Bcl11b",1,"left",12
0,94,"IT-ET Glut","Bcl11b",1,"left",12
0,96,"Vascular","Bcl11b",1,"left",12
2,99,"IT-ET Glut","Bcl11b",1,"left",12
0,95,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,97,"IT-ET Glut","Bcl11b",1,"left",12
0,97,"IT-ET Glut","Bcl11b",1,"left",12
0,90,"IT-ET Glut","Bcl11b",1,"left",12
0,94,"Vascular","Bcl11b",1,"left",12
0,93,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,95,"IT-ET Glut","Bcl11b",1,"left",12
0,93,"IT-ET Glut","Bcl11b",1,"left",12
0,98,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"IT-ET Glut","Bcl11b",1,"left",12
0,94,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"CTX-MGE GABA","Bcl11b",1,"left",12
0,90,"IT-ET Glut","Bcl11b",1,"left",12
0,99,"IT-ET Glut","Bcl11b",1,"left",12
0,88,"CNU-MGE GABA","Bcl11b",1,"left",12
0,91,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"Immune","Bcl11b",1,"left",12
0,96,"IT-ET Glut","Bcl11b",1,"left",12
0,93,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,96,"IT-ET Glut","Bcl11b",1,"left",12
0,90,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"MB GABA","Bcl11b",1,"left",12
0,89,"Vascular","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,90,"IT-ET Glut","Bcl11b",1,"left",12
1,94,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"CTX-MGE GABA","Bcl11b",1,"left",12
0,87,"IT-ET Glut","Bcl11b",1,"left",12
0,89,"IT-ET Glut","Bcl11b",1,"left",12
0,90,"IT-ET Glut","Bcl11b",1,"left",12
1,88,"IT-ET Glut","Bcl11b",1,"left",12
0,87,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"Vascular","Bcl11b",1,"left",12
0,92,"IT-ET Glut","Bcl11b",1,"left",12
0,88,"IT-ET Glut","Bcl11b",1,"left",12
0,89,"IT-ET Glut","Bcl11b",1,"left",12
0,89,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"IT-ET Glut","Bcl11b",1,"left",12
0,91,"IT-ET Glut","Bcl11b",1,"left",12
0,85,"IT-ET Glut","Bcl11b",1,"left",12
1,86,"IT-ET Glut","Bcl11b",1,"left",12
1,90,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,88,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"Vascular","Bcl11b",1,"left",12
0,80,"IT-ET Glut","Bcl11b",1,"left",12
0,88,"IT-ET Glut","Bcl11b",1,"left",12
0,87,"Vascular","Bcl11b",1,"left",12
0,87,"Immune","Bcl11b",1,"left",12
0,83,"IT-ET Glut","Bcl11b",1,"left",12
1,83,"CTX-MGE GABA","Bcl11b",1,"left",12
0,82,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,85,"CTX-MGE GABA","Bcl11b",1,"left",12
0,82,"IT-ET Glut","Bcl11b",1,"left",12
0,85,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,87,"IT-ET Glut","Bcl11b",1,"left",12
0,87,"IT-ET Glut","Bcl11b",1,"left",12
2,82,"CTX-MGE GABA","Bcl11b",1,"left",12
0,80,"IT-ET Glut","Bcl11b",1,"left",12
0,82,"Vascular","Bcl11b",1,"left",12
2,79,"IT-ET Glut","Bcl11b",1,"left",12
0,81,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,83,"IT-ET Glut","Bcl11b",1,"left",12
0,84,"IT-ET Glut","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,80,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,82,"IT-ET Glut","Bcl11b",1,"left",12
0,80,"IT-ET Glut","Bcl11b",1,"left",12
1,78,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"IT-ET Glut","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,79,"IT-ET Glut","Bcl11b",1,"left",12
0,74,"Vascular","Bcl11b",1,"left",12
0,74,"IT-ET Glut","Bcl11b",1,"left",12
0,76,"Immune","Bcl11b",1,"left",12
1,77,"IT-ET Glut","Bcl11b",1,"left",12
0,75,"Immune","Bcl11b",1,"left",12
0,77,"IT-ET Glut","Bcl11b",1,"left",12
0,95,"IT-ET Glut","Bcl11b",1,"left",12
1,73,"IT-ET Glut","Bcl11b",1,"left",12
0,83,"IT-ET Glut","Bcl11b",1,"left",12
0,86,"Immune","Bcl11b",1,"left",12
1,69,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
0,68,"IT-ET Glut","Bcl11b",1,"left",12
0,68,"IT-ET Glut","Bcl11b",1,"left",12
0,68,"Vascular","Bcl11b",1,"left",12
0,71,"Vascular","Bcl11b",1,"left",12
0,67,"OEC","Bcl11b",1,"left",12
0,67,"Vascular","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
1,66,"Vascular","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"Immune","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
1,65,"IT-ET Glut","Bcl11b",1,"left",12
0,64,"IT-ET Glut","Bcl11b",1,"left",12
0,64,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"CNU-HYa Glut","Bcl11b",1,"left",12
1,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
1,62,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"Immune","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
1,59,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"CTX-MGE GABA","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"Vascular","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"Vascular","Bcl11b",1,"left",12
0,57,"OPC-Oligo","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"Vascular","Bcl11b",1,"left",12
0,57,"Vascular","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"Vascular","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"Vascular","Bcl11b",1,"left",12
0,56,"Vascular","Bcl11b",1,"left",12
0,55,"Immune","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
1,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
1,54,"IT-ET Glut","Bcl11b",1,"left",12
1,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"Immune","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
1,53,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"Vascular","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"Immune","Bcl11b",1,"left",12
0,52,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"Vascular","Bcl11b",1,"left",12
0,52,"IT-ET Glut","Bcl11b",1,"left",12
1,53,"IT-ET Glut","Bcl11b",1,"left",12
0,52,"Astro-Epen","Bcl11b",1,"left",12
1,52,"IT-ET Glut","Bcl11b",1,"left",12
1,52,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"CTX-MGE GABA","Bcl11b",1,"left",12
0,51,"CTX-MGE GABA","Bcl11b",1,"left",12
0,51,"Immune","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
1,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"MY Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,48,"Astro-Epen","Bcl11b",1,"left",12
0,48,"IT-ET Glut","Bcl11b",1,"left",12
0,48,"IT-ET Glut","Bcl11b",1,"left",12
0,48,"Immune","Bcl11b",1,"left",12
1,47,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"Vascular","Bcl11b",1,"left",12
0,47,"CTX-MGE GABA","Bcl11b",1,"left",12
1,47,"OPC-Oligo","Bcl11b",1,"left",12
2,47,"IT-ET Glut","Bcl11b",1,"left",12
0,46,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"IT-ET Glut","Bcl11b",1,"left",12
0,46,"IT-ET Glut","Bcl11b",1,"left",12
0,46,"OPC-Oligo","Bcl11b",1,"left",12
0,46,"HY GABA","Bcl11b",1,"left",12
0,46,"IT-ET Glut","Bcl11b",1,"left",12
0,46,"IT-ET Glut","Bcl11b",1,"left",12
0,44,"IT-ET Glut","Bcl11b",1,"left",12
0,44,"CTX-MGE GABA","Bcl11b",1,"left",12
0,44,"Vascular","Bcl11b",1,"left",12
1,51,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"Immune","Bcl11b",1,"left",12
0,47,"Vascular","Bcl11b",1,"left",12
0,71,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"Astro-Epen","Bcl11b",1,"left",12
0,69,"Astro-Epen","Bcl11b",1,"left",12
0,68,"MB Glut","Bcl11b",1,"left",12
0,67,"CTX-MGE GABA","Bcl11b",1,"left",12
0,68,"Vascular","Bcl11b",1,"left",12
0,67,"Vascular","Bcl11b",1,"left",12
0,67,"Vascular","Bcl11b",1,"left",12
0,67,"Immune","Bcl11b",1,"left",12
0,68,"Immune","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
1,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"Immune","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"Immune","Bcl11b",1,"left",12
0,67,"P Glut","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"Astro-Epen","Bcl11b",1,"left",12
0,65,"Immune","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"IT-ET Glut","Bcl11b",1,"left",12
0,64,"IT-ET Glut","Bcl11b",1,"left",12
0,64,"MB GABA","Bcl11b",1,"left",12
1,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,65,"CTX-MGE GABA","Bcl11b",1,"left",12
0,64,"Immune","Bcl11b",1,"left",12
0,63,"CNU-HYa Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
1,65,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"CNU-HYa Glut","Bcl11b",1,"left",12
0,62,"Immune","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"Immune","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
1,62,"IT-ET Glut","Bcl11b",1,"left",12
1,61,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,62,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"Immune","Bcl11b",1,"left",12
0,61,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"Immune","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,61,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"Vascular","Bcl11b",1,"left",12
0,60,"TH Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"Vascular","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"Immune","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,60,"IT-ET Glut","Bcl11b",1,"left",12
0,59,"Astro-Epen","Bcl11b",1,"left",12
0,59,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
1,59,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"Immune","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"Immune","Bcl11b",1,"left",12
0,58,"Immune","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,58,"Astro-Epen","Bcl11b",1,"left",12
0,58,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
1,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"IT-ET Glut","Bcl11b",1,"left",12
1,57,"IT-ET Glut","Bcl11b",1,"left",12
1,57,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,57,"Immune","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"IT-ET Glut","Bcl11b",1,"left",12
0,56,"Vascular","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"Immune","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
1,56,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,55,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"CTX-MGE GABA","Bcl11b",1,"left",12
1,54,"Vascular","Bcl11b",1,"left",12
0,54,"MB GABA","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
1,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
1,53,"IT-ET Glut","Bcl11b",1,"left",12
1,53,"IT-ET Glut","Bcl11b",1,"left",12
0,54,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"TH Glut","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
0,53,"IT-ET Glut","Bcl11b",1,"left",12
2,52,"IT-ET Glut","Bcl11b",1,"left",12
0,52,"IT-ET Glut","Bcl11b",1,"left",12
0,52,"IT-ET Glut","Bcl11b",1,"left",12
0,52,"OEC","Bcl11b",1,"left",12
0,52,"CTX-MGE GABA","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,52,"Immune","Bcl11b",1,"left",12
0,52,"Vascular","Bcl11b",1,"left",12
0,52,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
1,51,"MB GABA","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
1,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
1,51,"IT-ET Glut","Bcl11b",1,"left",12
1,51,"CTX-MGE GABA","Bcl11b",1,"left",12
0,51,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
0,50,"Immune","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
1,50,"CTX-MGE GABA","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
1,50,"IT-ET Glut","Bcl11b",1,"left",12
0,50,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"Astro-Epen","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"CTX-MGE GABA","Bcl11b",1,"left",12
0,48,"IT-ET Glut","Bcl11b",1,"left",12
0,49,"IT-ET Glut","Bcl11b",1,"left",12
1,48,"IT-ET Glut","Bcl11b",1,"left",12
1,48,"IT-ET Glut","Bcl11b",1,"left",12
0,48,"Astro-Epen","Bcl11b",1,"left",12
0,49,"Vascular","Bcl11b",1,"left",12
0,48,"IT-ET Glut","Bcl11b",1,"left",12
1,48,"MB Glut","Bcl11b",1,"left",12
0,47,"IT-ET Glut","Bcl11b",1,"left",12
0,48,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"Immune","Bcl11b",1,"left",12
0,48,"CTX-MGE GABA","Bcl11b",1,"left",12
0,47,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"Immune","Bcl11b",1,"left",12
0,47,"IT-ET Glut","Bcl11b",1,"left",12
1,47,"IT-ET Glut","Bcl11b",1,"left",12
0,47,"Immune","Bcl11b",1,"left",12
1,46,"IT-ET Glut","Bcl11b",1,"left",12
1,46,"Vascular","Bcl11b",1,"left",12
0,46,"Vascular","Bcl11b",1,"left",12
0,46,"Vascular","Bcl11b",1,"left",12
0,45,"IT-ET Glut","Bcl11b",1,"left",12
0,44,"IT-ET Glut","Bcl11b",1,"left",12
0,45,"OEC","Bcl11b",1,"left",12
0,45,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
1,63,"IT-ET Glut","Bcl11b",1,"left",12
0,63,"IT-ET Glut","Bcl11b",1,"left",12
0,51,"Vascular","Bcl11b",1,"left",12
0,50,"Vascular","Bcl11b",1,"left",12
0,50,"MB GABA","Bcl11b",1,"left",12
0,47,"CTX-MGE GABA","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
1,70,"IT-ET Glut","Bcl11b",1,"left",12
0,68,"IT-ET Glut","Bcl11b",1,"left",12
1,70,"IT-ET Glut","Bcl11b",1,"left",12
0,74,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"IT-ET Glut","Bcl11b",1,"left",12
0,69,"IT-ET Glut","Bcl11b",1,"left",12
1,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
1,69,"CTX-MGE GABA","Bcl11b",1,"left",12
0,72,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,67,"IT-ET Glut","Bcl11b",1,"left",12
0,70,"Immune","Bcl11b",1,"left",12
0,64,"Vascular","Bcl11b",1,"left",12
0,66,"IT-ET Glut","Bcl11b",1,"left",12
