"mouse","ZT","bin","gene","count"
9,18,8,"pck1",1.41815073817497e-06
9,18,8,"pck1",0.0406198183725515
9,18,8,"pck1",0.00296034177943127
9,18,8,"pck1",0.0239063146320948
9,18,8,"pck1",0.00117770661490191
9,18,8,"pck1",3.42250672247246e-11
9,18,8,"pck1",0.0126697598700538
9,18,8,"pck1",0.00933111403628573
9,18,8,"pck1",0.000692563849035821
9,18,8,"pck1",0.0110057500407343
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",3.5527136788005e-15
9,18,8,"pck1",0
9,18,8,"pck1",0.000295624819310447
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0.000433110243752921
9,18,8,"pck1",0.0104212385329667
9,18,8,"pck1",0
9,18,8,"pck1",0.00393324171605158
9,18,8,"pck1",0
9,18,8,"pck1",0.0212042996641006
9,18,8,"pck1",0.0436245428591242
9,18,8,"pck1",0.0223673137532909
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0.099546528145634
9,18,8,"pck1",0.000175008989588221
9,18,8,"pck1",0
9,18,8,"pck1",0.0424095141475664
9,18,8,"pck1",0.052408514027853
9,18,8,"pck1",0.00438461576190541
9,18,8,"pck1",0.00392503653390186
9,18,8,"pck1",0.0250780620989755
9,18,8,"pck1",4.7520366583953e-05
9,18,8,"pck1",0
9,18,8,"pck1",0.00168375903531981
9,18,8,"pck1",0
9,18,8,"pck1",0.0363205482689715
9,18,8,"pck1",4.99012386967479e-10
9,18,8,"pck1",0
9,18,8,"pck1",0.0821849495758915
9,18,8,"pck1",0
9,18,8,"pck1",0.0541564119358355
9,18,8,"pck1",0
9,18,8,"pck1",0.0219731272887476
9,18,8,"pck1",0.000186955178063997
9,18,8,"pck1",0
9,18,8,"pck1",0.00069578494681366
9,18,8,"pck1",0.0167714961673351
9,18,8,"pck1",0
9,18,8,"pck1",0.0176757320471506
9,18,8,"pck1",0.00029780835332538
9,18,8,"pck1",0
9,18,8,"pck1",0.0178954640626348
9,18,8,"pck1",0.0531525030967437
9,18,8,"pck1",0.00419753477794949
9,18,8,"pck1",2.22202309299036e-05
9,18,8,"pck1",0.0507725931815521
9,18,8,"pck1",0.0528697666966469
9,18,8,"pck1",0.00927985821041943
9,18,8,"pck1",0
9,18,8,"pck1",0.0124616059569185
9,18,8,"pck1",1.84297022087776e-09
9,18,8,"pck1",0.0332673232021676
9,18,8,"pck1",0.00163933709914943
9,18,8,"pck1",0.0205348366020512
9,18,8,"pck1",0.0628605136116835
9,18,8,"pck1",0.000430445170758631
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0.0364655076218838
9,18,8,"pck1",0.0832447599021577
9,18,8,"pck1",6.24780227553856e-11
9,18,8,"pck1",0.0280794261813178
9,18,8,"pck1",0
9,18,8,"pck1",0.0513576150239174
9,18,8,"pck1",0.0218381816207884
9,18,8,"pck1",0.00299533714665046
9,18,8,"pck1",7.61552954031686e-09
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",3.53944429321018e-10
9,18,8,"pck1",0.0173303885381326
9,18,8,"pck1",0.0820370746718648
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0.00401836843201409
9,18,8,"pck1",0
9,18,8,"pck1",0.000180159656887113
9,18,8,"pck1",0
9,18,8,"pck1",2.30926389122033e-13
9,18,8,"pck1",1.38414694816902e-06
9,18,8,"pck1",0
9,18,8,"pck1",0.0356869026540103
9,18,8,"pck1",0.0158878810532244
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",0
9,18,8,"pck1",5.6025339262078e-05
9,18,8,"pck1",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",9.2423374312034e-05
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",2.51493968459471e-05
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.0703680097501085
10,18,1,"arntl",0
10,18,1,"arntl",1.87897852121921e-06
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",1.52132940911542e-07
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",6.23580748992936e-06
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",5.04955061213508e-05
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.00637602000598214
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",9.5912010422694e-07
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",1.25028402031546e-06
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.000470781334504622
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",8.25182269181823e-08
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.000531898422265087
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",4.73873420503423e-07
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.00514667591423468
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.0220454639235896
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",3.37815154871635e-06
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.0323014858290076
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",1.39236305010115e-05
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.00300795632883855
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0
10,18,1,"arntl",0.00199438043217626
